2023-07-13,19:49,세종,22.1,70,8.9,27.0
2023-07-13,19:49,광주,21.5,89,3.0,25.5
2023-07-13,19:49,울산,6.2,13,4.6,24.1
2023-07-13,19:49,용인,25.3,71,8.5,10.0
2023-07-13,19:49,창원,-9.9,75,3.1,28.9
2023-07-13,19:49,대구,3.6,0,1.4,6.0
2023-07-13,19:49,인천,-3.3,77,1.2,27.2
2023-07-13,19:49,광주,33.6,82,6.5,21.9
2023-07-13,19:49,부산,29.7,21,1.1,27.3
2023-07-13,19:49,청주,19.3,87,7.0,7.8
2023-07-13,19:49,성남,7.3,53,0.1,7.5
2023-07-13,19:49,광주,16.1,22,7.0,16.0
2023-07-13,19:49,부천,2.3,80,7.2,4.5
2023-07-13,19:49,안양,23.1,80,4.1,6.4
2023-07-13,19:49,대전,5.5,56,3.0,21.1
2023-07-13,19:49,성남,35.5,96,9.6,25.3
2023-07-13,19:49,포항,4.2,100,1.2,10.7
2023-07-13,19:49,부산,31.8,35,9.7,4.4
2023-07-13,19:49,세종,8.5,8,7.1,18.4
2023-07-13,19:49,창원,20.3,92,2.4,13.5
2023-07-13,19:49,대전,10.0,2,2.1,27.4
2023-07-13,19:49,용인,0.8,58,0.2,28.5
2023-07-13,19:49,전주,9.5,33,1.6,15.3
2023-07-13,19:49,부천,29.2,34,3.9,20.5
2023-07-13,19:49,포항,33.5,7,6.7,29.8
2023-07-13,19:49,창원,23.8,89,3.2,10.8
2023-07-13,19:49,남양주,9.8,0,1.7,19.9
2023-07-13,19:49,안양,12.1,96,0.7,20.4
2023-07-13,19:49,인천,38.3,24,2.8,17.6
2023-07-13,19:49,광주,24.4,24,6.2,5.5
2023-07-13,19:49,고양,34.7,55,0.1,26.7
2023-07-13,19:49,안양,-4.3,69,4.2,22.6
2023-07-13,19:49,인천,21.1,80,3.9,12.5
2023-07-13,19:49,청주,27.0,2,1.8,29.2
2023-07-13,19:49,성남,22.8,11,7.9,17.7
2023-07-13,19:49,고양,22.2,48,5.0,28.1
2023-07-13,19:49,창원,27.1,28,9.5,7.0
2023-07-13,19:49,청주,14.6,48,3.3,11.3
2023-07-13,19:49,수원,-7.7,73,7.1,15.1
2023-07-13,19:49,화성,9.7,7,3.1,2.2
2023-07-13,19:49,포항,1.1,2,4.7,19.1
2023-07-13,19:49,광주,6.0,57,0.4,18.9
2023-07-13,19:49,청주,21.7,27,8.5,18.4
2023-07-13,19:49,용인,39.1,59,8.0,25.9
2023-07-13,19:49,화성,-2.4,36,2.0,5.1
2023-07-13,19:49,인천,34.1,89,1.4,16.8
2023-07-13,19:49,창원,3.3,23,3.6,23.6
2023-07-13,19:49,인천,-8.0,78,8.0,9.3
2023-07-13,19:49,포항,12.9,32,5.7,9.3
2023-07-13,19:49,청주,-9.7,18,5.9,4.9
2023-07-13,19:49,광주,2.0,78,3.1,12.1
2023-07-13,19:49,세종,3.8,79,7.3,17.2
2023-07-13,19:49,남양주,24.2,93,9.2,20.8
2023-07-13,19:49,세종,2.5,53,6.5,16.4
2023-07-13,19:49,창원,30.9,35,0.6,14.5
2023-07-13,19:49,인천,4.2,78,9.2,26.4
2023-07-13,19:49,포항,17.4,81,2.2,3.5
2023-07-13,19:49,대전,30.0,72,6.9,4.4
2023-07-13,19:49,전주,15.0,40,9.5,8.3
2023-07-13,19:49,부천,-0.4,20,0.5,23.7
2023-07-13,19:49,부산,12.3,50,8.2,9.7
2023-07-13,19:49,안양,-5.8,32,1.7,0.8
2023-07-13,19:49,대전,36.2,21,8.3,12.6
2023-07-13,19:49,안양,8.6,77,2.5,19.8
2023-07-13,19:49,성남,15.7,67,8.8,1.6
2023-07-13,19:49,대전,31.1,43,4.0,18.6
2023-07-13,19:49,전주,17.7,86,2.0,17.5
2023-07-13,19:49,인천,20.0,40,5.4,1.2
2023-07-13,19:49,포항,11.1,22,9.6,11.0
2023-07-13,19:49,서울,0.4,5,8.1,8.4
2023-07-13,19:49,창원,-7.7,94,5.4,7.9
2023-07-13,19:49,대구,2.9,48,9.3,6.2
2023-07-13,19:49,대전,13.0,67,6.2,8.3
2023-07-13,19:49,수원,21.7,11,2.7,28.3
2023-07-13,19:49,부천,5.3,69,0.7,12.8
2023-07-13,19:49,부산,21.6,12,8.7,30.0
2023-07-13,19:49,포항,32.8,76,0.4,25.0
2023-07-13,19:49,부천,6.9,11,6.1,14.9
2023-07-13,19:49,세종,22.9,99,1.1,13.7
2023-07-13,19:49,수원,0.6,50,10.0,18.6
2023-07-13,19:49,전주,38.9,44,3.2,14.5
2023-07-13,19:49,울산,35.7,95,0.0,25.5
2023-07-13,19:49,대전,15.2,60,7.7,20.1
2023-07-13,19:49,전주,25.4,30,6.5,29.8
2023-07-13,19:49,울산,26.4,89,6.9,27.9
2023-07-13,19:49,서울,31.7,11,1.9,22.3
2023-07-13,19:49,세종,38.6,83,6.9,11.0
2023-07-13,19:49,서울,33.0,41,4.3,20.1
2023-07-13,19:49,전주,36.5,64,0.4,27.8
2023-07-13,19:49,전주,4.6,53,3.2,21.0
2023-07-13,19:49,수원,16.9,100,3.4,21.8
2023-07-13,19:49,세종,5.9,12,8.8,17.1
2023-07-13,19:49,인천,6.6,87,0.5,17.4
2023-07-13,19:49,청주,21.1,97,5.2,29.7
2023-07-13,19:49,청주,27.5,78,3.8,21.2
2023-07-13,19:49,전주,-5.3,58,1.4,22.0
2023-07-13,19:49,부산,38.4,58,7.3,1.0
2023-07-13,19:49,포항,-0.4,55,0.8,20.8
2023-07-13,19:49,창원,16.6,11,2.4,6.0
2023-07-13,19:49,성남,-9.8,46,4.1,6.2
2023-07-13,19:49,대구,22.0,43,6.7,26.9
2023-07-13,19:49,대구,18.1,38,4.8,18.9
2023-07-13,19:49,수원,28.8,41,3.4,26.7
2023-07-13,19:49,부천,25.1,43,1.1,7.2
2023-07-13,19:49,안양,-5.2,85,6.1,12.0
2023-07-13,19:49,광주,37.9,5,2.3,10.3
2023-07-13,19:49,남양주,-2.5,71,0.2,28.5
2023-07-13,19:49,부산,33.7,84,6.1,28.2
2023-07-13,19:49,수원,33.3,86,8.0,24.4
2023-07-13,19:49,용인,7.1,84,5.9,14.7
2023-07-13,19:49,부산,24.2,23,5.2,4.8
2023-07-13,19:49,부산,30.9,33,8.5,26.8
2023-07-13,19:49,화성,34.6,59,5.1,1.2
2023-07-13,19:49,청주,26.4,68,0.0,11.7
2023-07-13,19:49,부천,7.9,9,2.5,18.3
2023-07-13,19:49,전주,8.0,30,9.7,24.8
2023-07-13,19:49,성남,38.6,25,5.1,4.1
2023-07-13,19:49,고양,15.9,10,1.7,20.7
2023-07-13,19:49,부천,37.9,19,4.5,7.2
2023-07-13,19:49,울산,26.4,13,9.4,16.1
2023-07-13,19:49,안양,6.9,25,1.4,8.7
2023-07-13,19:49,서울,13.9,60,4.8,22.3
2023-07-13,19:49,대구,32.7,78,4.1,6.3
2023-07-13,19:49,대전,33.8,3,0.1,6.7
2023-07-13,19:49,부산,14.7,18,3.3,25.2
2023-07-13,19:49,창원,25.0,8,3.9,18.4
2023-07-13,19:49,광주,35.7,66,3.7,21.4
2023-07-13,19:49,대전,11.2,7,4.9,10.2
2023-07-13,19:49,화성,4.2,82,3.6,10.0
2023-07-13,19:49,고양,-1.3,25,6.6,10.5
2023-07-13,19:49,수원,21.5,89,9.1,15.0
2023-07-13,19:49,서울,26.5,30,3.3,9.2
2023-07-13,19:49,울산,35.9,23,5.4,24.2
2023-07-13,19:49,대구,4.2,81,7.1,28.8
2023-07-13,19:49,부산,27.3,96,6.2,1.3
2023-07-13,19:49,울산,13.5,69,7.5,8.4
2023-07-13,19:49,수원,31.0,100,3.6,10.1
2023-07-13,19:49,창원,19.8,12,1.0,16.1
2023-07-13,19:49,광주,22.3,37,5.0,11.1
2023-07-13,19:49,화성,34.5,83,0.9,2.7
2023-07-13,19:49,부천,6.1,31,8.2,0.2
2023-07-13,19:49,수원,5.7,19,0.6,8.8
2023-07-13,19:49,대구,2.2,21,8.7,1.7
2023-07-13,19:49,포항,12.1,34,1.7,7.8
2023-07-13,19:49,대구,27.6,6,7.0,2.5
2023-07-13,19:49,울산,-8.5,42,0.9,4.1
2023-07-13,19:49,전주,17.4,31,2.9,17.9
2023-07-13,19:49,인천,10.4,96,0.0,27.4
2023-07-13,19:49,인천,17.1,90,4.4,6.5
2023-07-13,19:49,대구,32.8,65,0.0,12.2
2023-07-13,19:49,수원,12.0,60,1.3,17.2
2023-07-13,19:49,용인,34.4,30,3.0,30.0
2023-07-13,19:49,청주,-7.5,32,1.0,6.5
2023-07-13,19:49,안양,39.3,80,2.1,1.9
2023-07-13,19:49,창원,14.5,41,1.9,29.6
2023-07-13,19:49,대전,26.7,28,5.0,11.5
2023-07-13,19:49,창원,16.1,52,4.2,1.5
2023-07-13,19:49,부천,16.1,96,4.5,6.0
2023-07-13,19:49,광주,-2.6,72,4.1,27.2
2023-07-13,19:49,안양,6.9,36,7.7,6.9
2023-07-13,19:49,부천,23.3,98,9.6,12.9
2023-07-13,19:49,성남,-6.3,46,4.6,23.3
2023-07-13,19:49,화성,5.4,5,6.6,10.3
2023-07-13,19:49,화성,10.3,35,8.5,1.3
2023-07-13,19:49,수원,35.4,30,3.7,29.8
2023-07-13,19:49,서울,23.2,4,4.9,26.1
2023-07-13,19:49,대전,24.9,51,1.7,0.7
2023-07-13,19:49,전주,37.6,11,6.6,7.8
2023-07-13,19:49,창원,35.4,49,8.8,8.4
2023-07-13,19:49,대전,-8.3,48,1.7,26.7
2023-07-13,19:49,대구,-8.3,75,3.3,17.9
2023-07-13,19:49,화성,22.9,78,5.9,23.2
2023-07-13,19:49,서울,32.5,98,8.8,15.9
2023-07-13,19:49,대구,28.0,56,4.2,24.8
2023-07-13,19:49,인천,25.9,81,1.1,9.6
2023-07-13,19:49,용인,38.8,81,7.0,15.9
2023-07-13,19:49,용인,-1.5,77,4.2,1.8
2023-07-13,19:49,고양,6.6,31,9.1,27.4
2023-07-13,19:49,세종,33.7,41,2.3,22.6
2023-07-13,19:49,포항,-1.7,43,1.3,27.4
2023-07-13,19:49,대전,33.9,71,7.8,6.4
2023-07-13,19:49,부천,28.5,6,4.1,11.1
2023-07-13,19:49,안양,28.9,5,7.7,4.6
2023-07-13,19:49,전주,31.7,47,3.7,13.8
2023-07-13,19:49,서울,-3.4,13,3.5,5.9
2023-07-13,19:49,부산,13.1,46,8.6,18.6
2023-07-13,19:49,부천,5.9,69,1.6,26.2
2023-07-13,19:49,부산,-2.2,15,3.0,2.1
2023-07-13,19:49,포항,11.2,70,7.7,13.6
2023-07-13,19:49,부천,34.4,100,2.2,15.3
2023-07-13,19:49,청주,39.0,67,8.1,27.4
2023-07-13,19:49,수원,-9.8,31,9.9,5.1
2023-07-13,19:49,성남,19.9,95,0.0,8.4
2023-07-13,19:49,청주,13.9,30,9.6,3.8
2023-07-13,19:49,부천,29.6,62,3.8,12.7
2023-07-13,19:49,고양,5.8,18,8.8,2.5
2023-07-13,19:49,남양주,-7.4,100,4.6,17.7
2023-07-13,19:49,전주,25.2,64,5.8,23.0
2023-07-13,19:49,청주,-3.9,62,3.0,17.8
2023-07-13,19:49,성남,11.4,5,9.9,4.5
2023-07-13,19:49,안양,37.0,26,7.4,23.1
2023-07-13,19:49,수원,5.6,48,4.3,14.4
2023-07-13,19:49,수원,-0.6,60,4.7,16.0
2023-07-13,19:49,수원,-5.9,77,7.5,30.0
2023-07-13,19:49,부천,40.0,50,7.2,26.1
2023-07-13,19:49,청주,-6.1,62,7.3,18.0
2023-07-13,19:49,포항,2.4,30,3.8,6.5
2023-07-13,19:49,대전,-0.7,76,0.3,29.7
2023-07-13,19:49,울산,28.5,84,0.3,9.2
2023-07-13,19:49,광주,22.9,7,9.2,10.9
2023-07-13,19:49,세종,36.6,23,8.7,15.4
2023-07-13,19:49,서울,30.2,7,8.9,0.9
2023-07-13,19:49,광주,36.8,31,6.8,0.5
2023-07-13,19:49,인천,-3.5,92,5.5,9.0
2023-07-13,19:49,청주,-4.7,46,5.9,3.7
2023-07-13,19:49,울산,8.0,47,1.6,22.1
2023-07-13,19:49,안양,4.4,55,3.1,27.5
2023-07-13,19:49,성남,20.5,28,3.2,11.5
2023-07-13,19:49,청주,4.4,39,8.8,20.5
2023-07-13,19:49,부산,29.5,9,6.4,21.0
2023-07-13,19:49,용인,10.7,29,7.9,19.9
2023-07-13,19:49,남양주,30.9,34,1.6,19.8
2023-07-13,19:49,수원,38.9,73,5.9,27.4
2023-07-13,19:49,창원,2.6,26,8.4,25.5
2023-07-13,19:49,안양,-3.3,43,6.2,19.3
2023-07-13,19:49,용인,3.4,86,9.6,10.2
2023-07-13,19:49,부산,8.3,40,7.2,5.3
2023-07-13,19:49,전주,18.2,94,2.3,8.1
2023-07-13,19:49,세종,21.5,18,6.6,16.6
2023-07-13,19:49,안양,0.0,69,4.5,24.1
2023-07-13,19:49,안양,21.6,27,4.6,26.3
2023-07-13,19:49,화성,-6.9,15,9.2,24.2
2023-07-13,19:49,서울,-8.7,70,1.5,21.2
2023-07-13,19:49,수원,-8.8,45,0.1,8.9
2023-07-13,19:49,창원,29.2,79,0.0,12.9
2023-07-13,19:49,부산,27.4,13,0.7,15.7
2023-07-13,19:49,용인,16.5,49,5.5,0.8
2023-07-13,19:49,세종,9.8,49,0.7,2.3
2023-07-13,19:49,부산,38.8,85,4.3,0.4
2023-07-13,19:49,부산,29.7,15,6.0,23.6
2023-07-13,19:49,성남,1.7,16,5.1,9.9
2023-07-13,19:49,대구,24.5,100,9.4,1.3
2023-07-13,19:49,안양,-0.6,52,4.0,26.9
2023-07-13,19:49,포항,17.0,11,6.5,28.2
2023-07-13,19:49,대구,14.1,99,2.4,8.2
2023-07-13,19:49,수원,20.6,39,9.0,24.3
2023-07-13,19:49,남양주,18.2,56,2.2,28.3
2023-07-13,19:49,세종,19.0,98,6.2,7.0
2023-07-13,19:49,용인,-8.4,78,8.7,2.1
2023-07-13,19:49,성남,-7.4,15,4.4,28.8
2023-07-13,19:49,안양,0.4,61,8.4,27.8
2023-07-13,19:49,울산,3.1,24,8.6,19.0
2023-07-13,19:49,대전,-9.6,78,5.0,29.7
2023-07-13,19:49,수원,35.9,0,2.4,5.8
2023-07-13,19:49,서울,-0.7,86,2.4,25.2
2023-07-13,19:49,용인,-5.8,3,9.8,19.8
2023-07-13,19:49,성남,30.6,22,2.3,21.6
2023-07-13,19:49,전주,9.7,80,5.4,23.2
2023-07-13,19:49,대전,11.4,95,8.3,6.7
2023-07-13,19:49,수원,-9.3,53,3.0,0.2
2023-07-13,19:49,서울,7.5,12,3.4,25.1
2023-07-13,19:49,서울,22.2,46,6.4,29.6
2023-07-13,19:49,전주,3.0,6,7.1,28.1
2023-07-13,19:49,울산,12.1,78,0.1,19.8
2023-07-13,19:49,고양,36.5,11,2.4,25.1
2023-07-13,19:49,광주,35.8,25,8.8,6.7
2023-07-13,19:49,창원,15.7,51,3.5,21.8
2023-07-13,19:49,화성,2.9,54,8.5,16.1
2023-07-13,19:49,광주,2.4,11,6.8,29.3
2023-07-13,19:49,전주,21.6,76,8.4,13.8
2023-07-13,19:49,울산,18.3,50,2.0,7.0
2023-07-13,19:49,울산,19.7,89,2.0,11.6
2023-07-13,19:49,세종,6.4,15,2.1,6.6
2023-07-13,19:49,성남,10.1,74,7.0,26.0
2023-07-13,19:49,세종,34.3,2,2.6,4.1
2023-07-13,19:49,광주,16.9,82,4.4,11.8
2023-07-13,19:49,창원,30.8,52,5.8,28.8
2023-07-13,19:49,대전,-4.8,33,0.6,25.5
2023-07-13,19:49,안양,-6.4,43,1.7,29.0
2023-07-13,19:49,광주,32.4,51,6.3,20.7
2023-07-13,19:49,대전,20.6,2,4.7,11.3
2023-07-13,19:49,용인,11.2,68,9.9,5.6
2023-07-13,19:49,부산,19.3,57,6.8,18.2
2023-07-13,19:49,안양,10.8,36,3.7,25.0
2023-07-13,19:49,광주,18.5,81,3.8,2.3
2023-07-13,19:49,대구,-3.7,30,1.9,18.3
2023-07-13,19:49,화성,30.7,48,3.1,8.2
2023-07-13,19:49,성남,23.3,61,3.0,12.4
2023-07-13,19:49,청주,-2.1,85,6.1,28.8
2023-07-13,19:49,남양주,-8.5,45,2.2,11.6
2023-07-13,19:49,용인,39.5,33,8.2,18.5
2023-07-13,19:49,부천,29.0,56,5.3,29.7
2023-07-13,19:49,부천,35.0,85,3.3,21.8
2023-07-13,19:49,안양,-9.3,81,0.6,21.4
2023-07-13,19:49,용인,5.7,20,7.0,10.0
2023-07-13,19:49,대구,-5.9,24,7.8,24.3
2023-07-13,19:49,수원,3.0,88,8.7,6.9
2023-07-13,19:49,포항,4.6,1,2.1,23.8
2023-07-13,19:49,부산,25.5,37,4.6,26.1
2023-07-13,19:49,인천,25.2,94,7.2,27.0
2023-07-13,19:49,부천,7.8,97,7.4,1.6
2023-07-13,19:49,대전,-8.6,43,7.1,27.3
2023-07-13,19:49,세종,20.9,41,3.9,7.8
2023-07-13,19:49,성남,18.0,10,7.8,14.2
2023-07-13,19:49,화성,4.3,44,8.5,5.1
2023-07-13,19:49,대전,20.3,16,5.4,6.9
2023-07-13,19:49,부천,10.1,16,0.7,22.7
2023-07-13,19:49,울산,33.3,4,4.8,9.6
2023-07-13,19:49,울산,13.5,3,9.5,6.9
2023-07-13,19:49,부산,0.1,27,8.4,0.2
2023-07-13,19:49,용인,26.7,99,9.0,16.0
2023-07-13,19:49,청주,2.7,3,0.5,24.8
2023-07-13,19:49,인천,31.2,65,3.6,27.4
2023-07-13,19:49,대구,-0.1,59,7.8,25.5
2023-07-13,19:49,창원,14.4,82,7.9,7.8
2023-07-13,19:49,대전,31.0,78,2.9,23.5
2023-07-13,19:49,부천,26.9,45,1.8,19.7
2023-07-13,19:49,서울,16.6,29,4.7,10.9
2023-07-13,19:49,부천,0.4,14,4.5,17.5
2023-07-13,19:49,인천,39.4,49,4.9,26.0
2023-07-13,19:49,세종,13.0,61,4.0,12.9
2023-07-13,19:49,울산,-4.3,42,9.2,4.9
2023-07-13,19:49,부천,30.8,23,5.7,28.2
2023-07-13,19:49,대구,14.0,76,3.9,10.9
2023-07-13,19:49,성남,33.7,69,8.3,12.5
2023-07-13,19:49,용인,21.1,94,8.1,10.9
2023-07-13,19:49,세종,-7.3,11,0.4,0.4
2023-07-13,19:49,청주,16.4,9,1.6,20.4
2023-07-13,19:49,부산,14.0,46,5.7,3.4
2023-07-13,19:49,안양,28.4,10,9.5,4.3
2023-07-13,19:49,전주,32.9,84,4.3,0.2
2023-07-13,19:49,용인,18.4,77,8.7,27.2
2023-07-13,19:49,세종,-10.0,43,5.1,6.6
2023-07-13,19:49,수원,20.8,70,4.1,25.8
2023-07-13,19:49,서울,3.9,83,7.3,25.8
2023-07-13,19:49,화성,-5.9,33,8.5,0.4
2023-07-13,19:49,전주,38.3,46,8.6,27.7
2023-07-13,19:49,대구,30.1,9,4.7,25.3
2023-07-13,19:49,대구,25.5,91,5.0,1.1
2023-07-13,19:49,부산,13.6,8,8.5,20.3
2023-07-13,19:49,안양,30.1,91,4.6,12.6
2023-07-13,19:49,인천,4.7,39,0.4,22.1
2023-07-13,19:49,창원,22.9,9,4.8,25.6
2023-07-13,19:49,성남,15.6,46,4.0,15.6
2023-07-13,19:49,서울,33.0,1,6.1,14.5
2023-07-13,19:49,안양,15.9,14,5.5,18.1
2023-07-13,19:49,용인,31.0,62,6.0,18.1
2023-07-13,19:49,광주,2.7,74,4.5,9.4
2023-07-13,19:49,전주,-5.0,91,5.8,19.3
2023-07-13,19:49,포항,0.0,46,2.9,27.6
2023-07-13,19:49,화성,22.1,63,3.1,12.0
2023-07-13,19:49,서울,-9.5,30,2.7,25.6
2023-07-13,19:49,안양,-5.6,26,0.9,13.9
2023-07-13,19:49,인천,27.4,49,7.6,26.0
2023-07-13,19:49,부산,20.0,97,3.1,9.4
2023-07-13,19:49,수원,11.1,1,10.0,6.3
2023-07-13,19:49,대구,34.6,2,2.6,17.3
2023-07-13,19:49,대구,1.0,1,1.4,14.8
2023-07-13,19:49,화성,34.0,42,5.3,15.7
2023-07-13,19:49,화성,35.1,54,8.3,22.1
2023-07-13,19:49,고양,31.1,8,7.6,22.9
2023-07-13,19:49,서울,28.6,68,3.3,4.0
2023-07-13,19:49,성남,22.2,76,9.9,18.6
2023-07-13,19:49,대구,25.9,69,7.4,2.8
2023-07-13,19:49,고양,6.5,55,6.5,28.8
2023-07-13,19:49,대전,31.9,21,5.0,18.0
2023-07-13,19:49,대구,34.3,11,2.3,21.7
2023-07-13,19:49,부천,-1.8,65,5.2,17.9
2023-07-13,19:49,용인,3.6,48,4.3,18.1
2023-07-13,19:49,창원,1.8,67,2.3,18.0
2023-07-13,19:49,광주,0.6,77,8.8,18.2
2023-07-13,19:49,대전,8.7,47,2.3,14.8
2023-07-13,19:49,포항,24.3,26,2.6,2.7
2023-07-13,19:49,대구,-6.4,81,7.6,8.2
2023-07-13,19:49,수원,17.4,96,5.0,24.0
2023-07-13,19:49,안양,11.0,53,6.2,8.5
2023-07-13,19:49,수원,22.5,61,1.6,23.5
2023-07-13,19:49,수원,3.5,41,0.3,29.3
2023-07-13,19:49,용인,26.0,86,8.1,28.6
2023-07-13,19:49,부천,3.8,35,2.9,1.0
2023-07-13,19:49,남양주,28.4,64,6.3,7.2
2023-07-13,19:49,용인,10.2,21,3.3,1.1
2023-07-13,19:49,남양주,30.3,62,5.1,16.4
2023-07-13,19:49,대전,31.1,53,6.4,13.7
2023-07-13,19:49,대구,4.7,44,2.7,26.0
2023-07-13,19:49,세종,3.2,9,9.4,9.0
2023-07-13,19:49,전주,19.7,18,2.7,0.5
